"";"table";"number";"date";"currency.name";"currency.code";"currency.mid";"trading_date";"currency.ask";"currency.bid"
"10379";"B";"020/B/NBP/2017";"2017-05-17";"tugrik (Mongolia)";"MNT";0,001562;NA;NA;NA
"10380";"B";"020/B/NBP/2017";"2017-05-17";"vatu (Vanuatu)";"VUV";0,034155;NA;NA;NA
"10381";"B";"020/B/NBP/2017";"2017-05-17";"wymienialna marka (Boœnia i Hercegowina)";"BAM";2,1429;NA;NA;NA
"10382";"B";"021/B/NBP/2017";"2017-05-24";"afgani (Afganistan)";"AFN";0,054972;NA;NA;NA
"10383";"B";"021/B/NBP/2017";"2017-05-24";"ariary (Madagaskar)";"MGA";0,001234;NA;NA;NA
"10384";"B";"021/B/NBP/2017";"2017-05-24";"balboa (Panama)";"PAB";3,7535;NA;NA;NA
"10385";"B";"021/B/NBP/2017";"2017-05-24";"birr etiopski";"ETB";0,1633;NA;NA;NA
"10386";"B";"021/B/NBP/2017";"2017-05-24";"bolivar (Wenezuela)";"VEF";0,3762;NA;NA;NA
"10387";"B";"021/B/NBP/2017";"2017-05-24";"boliwiano (Boliwia)";"BOB";0,5406;NA;NA;NA
"10388";"B";"021/B/NBP/2017";"2017-05-24";"colon kostarykañski";"CRC";0,006444;NA;NA;NA
"10389";"B";"021/B/NBP/2017";"2017-05-24";"colon salwadorski";"SVC";0,4305;NA;NA;NA
"10390";"B";"021/B/NBP/2017";"2017-05-24";"cordoba oro (Nikaragua)";"NIO";0,1262;NA;NA;NA
"10391";"B";"021/B/NBP/2017";"2017-05-24";"dalasi (Gambia)";"GMD";0,0807;NA;NA;NA
"10392";"B";"021/B/NBP/2017";"2017-05-24";"denar (Macedonia)";"MKD";0,068191;NA;NA;NA
"10393";"B";"021/B/NBP/2017";"2017-05-24";"dinar algierski";"DZD";0,03457;NA;NA;NA
"10394";"B";"021/B/NBP/2017";"2017-05-24";"dinar bahrajski";"BHD";9,9103;NA;NA;NA
"10395";"B";"021/B/NBP/2017";"2017-05-24";"dinar iracki";"IQD";0,003219;NA;NA;NA
"10396";"B";"021/B/NBP/2017";"2017-05-24";"dinar jordañski";"JOD";5,2951;NA;NA;NA
"10397";"B";"021/B/NBP/2017";"2017-05-24";"dinar kuwejcki";"KWD";12,354;NA;NA;NA
"10398";"B";"021/B/NBP/2017";"2017-05-24";"dinar libijski";"LYD";2,6831;NA;NA;NA
"10399";"B";"021/B/NBP/2017";"2017-05-24";"dinar serbski";"RSD";0,0342;NA;NA;NA
"10400";"B";"021/B/NBP/2017";"2017-05-24";"dinar tunezyjski";"TND";1,5455;NA;NA;NA
"10401";"B";"021/B/NBP/2017";"2017-05-24";"dirham marokañski";"MAD";0,3845;NA;NA;NA
"10402";"B";"021/B/NBP/2017";"2017-05-24";"dirham ZEA (Zjednoczone Emiraty Arabskie)";"AED";1,0226;NA;NA;NA
